"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.378338290E2,-1.304567337E0,-4.651503861E-1,9.275001287E-1
5.378438910E2,-7.301257849E-1,-3.038147926E0,8.052760363E-1
5.378539520E2,-7.343785763E-1,-3.588835239E0,9.130932689E-1
5.378640130E2,-1.229030013E0,-3.124662638E0,8.507631421E-1
5.378740740E2,-1.941892624E0,-2.178161144E0,7.092142701E-1
5.378841350E2,-2.079105616E0,-9.991443753E-1,7.394302487E-1
5.378941970E2,-1.599853516E0,1.702184528E-1,9.476862550E-1
5.379042580E2,-9.602267146E-1,1.102766514E0,1.115695119E0
5.379143190E2,-6.810994744E-1,1.223452926E0,1.058676124E0
5.379243800E2,-8.045015335E-1,5.259345174E-1,9.731351733E-1
5.379344420E2,-1.013071537E0,-5.365575552E-1,1.003948450E0
5.379445030E2,-1.369103312E0,-1.858353734E0,1.051104307E0
5.379545640E2,-1.528915644E0,-2.477217913E0,9.043228030E-1
5.379646250E2,-1.532358527E0,-2.375042200E0,7.379444242E-1
5.379746860E2,-1.782856464E0,-2.017368793E0,6.726330519E-1
5.379847480E2,-2.229917049E0,-1.310249090E0,7.763183713E-1
5.379948090E2,-2.388016701E0,-2.906407416E-1,1.012144089E0
5.380048700E2,-1.976772189E0,3.772675991E-1,1.207254291E0
5.380149310E2,-1.227953076E0,2.490071058E-1,1.316512704E0
5.380249920E2,-6.103760600E-1,-3.002980351E-1,1.417985439E0
5.380350540E2,-3.783657253E-1,-6.153934002E-1,1.443179727E0
5.380451150E2,-4.525058568E-1,-4.967627823E-1,1.341327190E0
5.380551760E2,-5.869651437E-1,-3.229891360E-1,1.241760373E0
5.380652370E2,-5.193838477E-1,-3.544780016E-1,1.186975121E0
5.380752980E2,-2.970122993E-1,-6.063954830E-1,1.190528274E0
5.380853600E2,-1.483695209E-1,-8.506270051E-1,1.121957898E0
5.380954210E2,-1.613827944E-1,-8.514943719E-1,9.854812622E-1
5.381054820E2,-1.381113231E-1,-4.926414192E-1,8.185923696E-1
5.381155430E2,-2.024964392E-1,-2.113772631E-1,5.517028570E-1
5.381256040E2,-5.468254089E-1,-6.467036903E-2,7.466351241E-2
5.381356660E2,-9.393753409E-1,-9.383197874E-2,-2.636429071E-1
5.381457270E2,-9.082232714E-1,-5.226716399E-1,-2.235234827E-1
5.381557880E2,-3.773809671E-1,-8.565305471E-1,4.231830314E-2
5.381658490E2,2.770007849E-1,-1.025083423E0,2.606965601E-1
5.381759110E2,6.183029413E-1,-9.517820477E-1,2.151370496E-1
5.381859720E2,6.391696334E-1,-7.434230447E-1,-6.300364621E-3
5.381960330E2,9.529981017E-1,-4.683877230E-1,-3.271617293E-1
5.382060940E2,1.796951652E0,-3.358044922E-1,-4.910935462E-1
5.382161550E2,2.606758118E0,-3.335011750E-2,-5.071992874E-1
5.382262170E2,2.883515120E0,1.804688126E-1,-6.665150523E-1
5.382362780E2,2.853196621E0,-1.157173142E-2,-1.195175648E0
5.382463390E2,2.786296844E0,-1.175458506E-1,-1.697160721E0
5.382564000E2,2.785886288E0,-3.047104180E-1,-1.884383082E0
5.382664610E2,2.774331093E0,-6.162583828E-1,-2.250359297E0
5.382765230E2,2.635070801E0,-9.823647141E-1,-2.527835131E0
5.382865840E2,2.343197823E0,-1.464290142E0,-2.651954174E0
5.382966450E2,1.989911795E0,-1.639404893E0,-2.676126957E0
5.383067060E2,1.752683759E0,-1.479307890E0,-2.713982344E0
5.383167670E2,1.586668491E0,-1.004264712E0,-2.758210659E0
5.383268290E2,1.441159964E0,-4.987643361E-1,-2.724273443E0
5.383368900E2,1.329142451E0,-1.437117010E-1,-2.565550804E0
5.383469510E2,1.211780429E0,-1.237789094E-1,-2.371021271E0
5.383570120E2,1.052656293E0,-2.589316666E-1,-2.267318964E0
5.383670740E2,8.438195586E-1,-2.398922294E-1,-2.308512688E0
5.383771350E2,5.962910056E-1,-1.004501805E-1,-2.436236143E0
5.383871960E2,3.809430301E-1,5.139425769E-2,-2.597307444E0
5.383972570E2,1.257677227E-1,3.230782449E-1,-2.769860744E0
5.384073180E2,-2.293662168E-2,8.106944561E-1,-2.901535511E0
5.384173800E2,9.684544057E-2,1.406785846E0,-2.799901962E0
5.384274412E2,3.906813860E-1,2.052486420E0,-2.442985058E0
5.384375022E2,7.171380520E-1,2.443817377E0,-2.006616592E0
5.384475632E2,1.058373213E0,2.432080507E0,-1.660483241E0
5.384576242E2,1.271676660E0,2.196372509E0,-1.446519256E0
5.384676862E2,1.316212654E0,2.216503620E0,-1.331881881E0
5.384777472E2,1.176095009E0,2.387367725E0,-1.142999768E0
5.384878082E2,9.633048177E-1,2.425625563E0,-8.526214361E-1
5.384978692E2,7.841454148E-1,2.461369753E0,-6.054528952E-1
5.385079302E2,6.767800450E-1,2.560957193E0,-4.515112042E-1
5.385179922E2,5.837387443E-1,2.590904474E0,-3.475272655E-1
5.385280532E2,4.479337931E-1,2.570965767E0,-3.020606935E-1
5.385381142E2,2.165197432E-1,2.624136209E0,-2.800251842E-1
5.385481752E2,-1.049297750E-1,2.707125187E0,-2.366492450E-1
5.385582372E2,-4.327625334E-1,2.778890371E0,-1.363175809E-1
5.385682982E2,-7.850624919E-1,2.704096079E0,-1.493139379E-2
5.385783592E2,-1.151233315E0,2.570739508E0,1.016274467E-1
5.385884202E2,-1.523562312E0,2.419663429E0,1.905806810E-1
5.385984812E2,-1.908643723E0,2.255737066E0,2.140569687E-1
5.386085432E2,-2.293111086E0,2.194951057E0,2.275106162E-1
5.386186042E2,-2.585241318E0,2.423341751E0,2.831355035E-1
5.386286652E2,-2.788661718E0,2.730007648E0,3.887752295E-1
5.386387262E2,-2.277967453E0,2.820680141E0,6.589773893E-1
5.386487872E2,-5.131127685E-2,1.717895508E0,6.825177073E-1
5.386588492E2,2.252611637E0,5.028720945E-2,-7.895637751E-1
5.386689102E2,2.642897129E0,6.646222472E-1,-2.409531355E0
5.386789712E2,2.363926649E0,2.544328451E0,-2.404116631E0
5.386890322E2,2.109974146E0,3.356984377E0,-2.373503685E0
5.386990942E2,1.645835042E0,3.034913540E0,-1.885342240E0
5.387091552E2,1.304091215E0,2.033356905E0,-9.724037051E-1
5.387192162E2,1.012103796E0,1.075554609E0,-2.310446501E-1
5.387292772E2,4.973751605E-1,4.488934875E-1,4.859250188E-1
5.387393382E2,-3.360778689E-1,-2.373770177E-1,1.315692544E0
5.387494002E2,-4.514873326E-1,-1.747976989E-1,2.047521591E0
5.387594612E2,-3.128719330E-1,3.379923701E-1,2.647785664E0
5.387695222E2,-9.600903839E-2,3.266021311E-1,2.513188601E0
5.387795832E2,1.904507041E0,9.431742430E-1,5.383450389E-1
5.387896442E2,1.881526232E0,6.936334968E-1,-8.208731413E-1
5.387997062E2,1.479829669E0,2.210890688E-2,-1.137287319E-1
5.388097672E2,9.937217832E-1,-8.773081750E-2,-2.958072722E-2
5.388198282E2,-3.406918645E-1,6.536173224E-1,1.049997211E-1
5.388298892E2,-1.066482306E0,7.631404698E-2,7.103828192E-1
5.388399512E2,-1.296238780E0,-1.246502280E0,1.377979040E0
5.388500122E2,-1.603066444E0,-2.104852200E0,1.805217266E0
5.388600732E2,-2.241949797E0,-1.844856620E0,1.864651918E0
5.388701342E2,-3.182399035E0,-5.290156007E-1,1.540209889E0
5.388801952E2,-3.721233130E0,1.167370796E0,8.052871823E-1
5.388902572E2,-3.543242931E0,2.258023977E0,1.317309141E-1
5.389003182E2,-3.108027220E0,2.258726358E0,-2.284134179E-2
5.389103792E2,-2.828834057E0,1.472027540E0,5.867049843E-2
5.389204402E2,-2.718615055E0,3.135681748E-1,4.253227636E-2
5.389305012E2,-2.558409214E0,-9.275225401E-1,-1.065040827E-1
5.389405632E2,-2.440531731E0,-1.960070610E0,-3.100958169E-1
5.389506242E2,-2.526712179E0,-2.708704233E0,-4.884684086E-1
5.389606852E2,-2.797055006E0,-2.913149118E0,-6.407668591E-1
5.389707462E2,-2.584472179E0,-2.428446770E0,-7.094016671E-1
5.389808082E2,-1.854993105E0,-1.542517900E0,-4.286915064E-1
5.389908692E2,-1.012194157E0,-9.262754917E-1,1.436491907E-1
5.390009302E2,-5.800510049E-1,-9.131956697E-1,5.237656236E-1
5.390109912E2,-6.820142865E-1,-1.366225362E0,7.171576619E-1
5.390210522E2,-1.211369872E0,-2.300285816E0,7.993188500E-1
5.390311142E2,-1.922148228E0,-3.309020996E0,8.012400270E-1
5.390411752E2,-2.151244164E0,-3.421107769E0,6.996889114E-1
5.390512362E2,-2.069183826E0,-2.878930807E0,7.015047073E-1
5.390612972E2,-1.945391297E0,-2.040322542E0,8.715789914E-1
5.390713582E2,-1.894624591E0,-1.073814631E0,1.200761199E0
5.390814202E2,-1.891992807E0,-6.864491850E-2,1.533721566E0
5.390914812E2,-1.865489721E0,6.760705113E-1,1.694064140E0
5.391015422E2,-1.754080415E0,8.856785893E-1,1.605854392E0
5.391116032E2,-1.611532927E0,5.663637519E-1,1.374587059E0
5.391216652E2,-1.472876787E0,-5.641931668E-3,1.203481674E0
5.391317262E2,-1.262715340E0,-4.298354089E-1,1.151399970E0
5.391417872E2,-1.005104780E0,-4.597144723E-1,1.032416105E0
5.391518482E2,-7.737255692E-1,-2.255841047E-1,7.786953449E-1
5.391619092E2,-5.852371454E-1,-1.607694179E-1,5.798909068E-1
5.391719712E2,-4.254948795E-1,-4.147835970E-1,5.689080358E-1
5.391820322E2,-2.500956357E-1,-5.824373364E-1,6.099768877E-1
5.391920932E2,-1.003026217E-1,-4.141351581E-1,5.821474195E-1
5.392021542E2,-9.907943010E-2,-1.464009136E-1,4.350852966E-1
5.392122162E2,-3.461703360E-1,9.870274365E-2,1.363499314E-1
5.392222772E2,-8.351415992E-1,2.333455235E-1,-3.411261141E-1
5.392323382E2,-1.414357305E0,1.217159182E-1,-7.025634050E-1
5.392423992E2,-1.726465702E0,-3.394290805E-1,-8.201296926E-1
5.392524602E2,-1.503905535E0,-9.739330411E-1,-8.418597579E-1
5.392625222E2,-7.965172529E-1,-1.445851684E0,-7.653020620E-1
5.392725832E2,3.128321469E-1,-1.448706865E0,-3.568270206E-1
5.392826442E2,1.282448053E0,-9.668353200E-1,4.619128257E-2
5.392927052E2,1.565168977E0,-6.263517141E-1,-2.079664916E-1
5.393027672E2,1.612668633E0,-5.993039906E-2,-7.625429034E-1
5.393128282E2,1.870333910E0,4.773173332E-1,-1.175354958E0
5.393228892E2,2.333658934E0,7.866027355E-1,-1.382392764E0
5.393329502E2,2.765048265E0,8.473840356E-1,-1.454704285E0
5.393430112E2,3.075039864E0,8.448404074E-1,-1.507896900E0
5.393530732E2,3.158717632E0,7.296887040E-1,-1.547221780E0
5.393631342E2,3.046158791E0,5.083890557E-1,-1.530742168E0
5.393731952E2,2.922106028E0,6.140326262E-1,-1.496623039E0
5.393832562E2,2.883541822E0,1.044737339E0,-1.427231550E0
5.393933172E2,2.881335974E0,1.174522161E0,-1.212448955E0
5.394033792E2,2.998921633E0,7.743116021E-1,-9.887437224E-1
5.394134402E2,3.179835320E0,6.098346040E-2,-1.071034551E0
5.394235005E2,3.299215794E0,-8.246579766E-1,-1.300200105E0
5.394335615E2,3.300980806E0,-1.589863300E0,-1.371525049E0
5.394436235E2,3.200553656E0,-2.103693724E0,-1.279255629E0
5.394536845E2,3.011810780E0,-2.249673367E0,-1.165391803E0
5.394637455E2,2.561329126E0,-2.358181715E0,-9.252097011E-1
5.394738065E2,2.098156929E0,-2.346472740E0,-5.319257379E-1
5.394838675E2,1.568336248E0,-1.329697728E0,-3.428232074E-1
5.394939295E2,9.354558587E-1,5.970503092E-1,-5.931594372E-1
5.395039905E2,7.423351407E-1,1.736576438E0,-1.096174836E0
5.395140515E2,1.161343575E0,1.364003778E0,-1.752078295E0
5.395241125E2,1.569574237E0,6.031588912E-1,-2.049895048E0
5.395341745E2,1.779566169E0,4.851990342E-1,-1.995555401E0
5.395442355E2,1.974341989E0,1.380363822E0,-1.747850776E0
5.395542965E2,2.042733431E0,2.118660927E0,-1.514720321E0
5.395643575E2,2.072084665E0,2.473790646E0,-1.349480033E0
5.395744185E2,2.049716234E0,2.668008566E0,-1.218849897E0
5.395844805E2,1.880980849E0,2.644600630E0,-1.098084569E0
5.395945415E2,1.571795225E0,2.663426399E0,-9.669235349E-1
5.396046025E2,1.173892617E0,2.559630156E0,-7.679039240E-1
5.396146635E2,8.032309413E-1,2.446433067E0,-5.268635154E-1
5.396247255E2,4.838571548E-1,2.287315845E0,-2.837536037E-1
5.396347865E2,1.465674639E-1,2.055613995E0,-8.257564157E-2
5.396448475E2,-2.347740233E-1,1.716647983E0,6.693474948E-2
5.396549085E2,-6.243864894E-1,1.356732011E0,1.930202246E-1
5.396649695E2,-1.023920298E0,1.033595204E0,3.141495883E-1
5.396750315E2,-1.447580338E0,7.764843702E-1,4.158971608E-1
5.396850925E2,-1.913842320E0,5.719828606E-1,5.196690559E-1
5.396951535E2,-2.362164974E0,4.549210668E-1,5.862172246E-1
5.397052145E2,-2.780609608E0,5.114285946E-1,6.209951639E-1
5.397152765E2,-3.125089884E0,6.854690909E-1,6.952230930E-1
5.397253375E2,-3.081808805E0,8.031563163E-1,8.765668273E-1
5.397353985E2,-2.251264095E0,7.695094943E-1,1.197021723E0
5.397454595E2,-7.682294846E-1,4.583130181E-1,1.304620385E0
5.397555205E2,2.316081375E-1,4.791837335E-1,8.689090610E-1
5.397655825E2,4.303862154E-1,4.048615694E-1,-3.323271871E-2
5.397756435E2,6.971200705E-1,4.982856512E-1,-1.061281919E0
5.397857045E2,1.054075718E0,1.090213418E0,-1.469884634E0
5.397957655E2,1.417409897E0,1.705292583E0,-1.493249655E0
5.398058275E2,1.536663890E0,1.951130033E0,-1.117217422E0
5.398158885E2,8.387593031E-1,1.158724427E0,-5.283509493E-1
5.398259495E2,-2.482649833E-1,-6.800959110E-1,4.282549620E-1
5.398360105E2,-1.029183626E0,-1.371788621E0,1.479362726E0
5.398460715E2,-1.663572550E0,-1.424967885E0,1.943980932E0
5.398561335E2,-2.122663021E0,-1.351534605E0,1.698179960E0
5.398661945E2,-1.753105760E0,-3.600197732E-1,5.039644837E-1
5.398762555E2,1.443967581E0,-1.238027215E0,-2.100286961E0
5.398863165E2,1.550412893E0,-1.894221783E0,-2.549906254E0
5.398963785E2,4.975987971E-1,-1.474457383E0,-1.527897954E0
5.399064395E2,6.292037368E-1,-1.318385839E0,-1.060375214E0
5.399165005E2,7.998673320E-1,-8.700169325E-1,-8.361426592E-1
5.399265615E2,2.938188016E-1,1.755468726E0,-4.467426836E-1
5.399366225E2,-7.330377102E-1,1.264342070E0,5.988688469E-1
5.399466845E2,-1.699603200E0,-1.046851635E0,1.828704357E0
5.399567455E2,-2.494475842E0,-2.609935284E0,2.864730597E0
5.399668065E2,-2.625499010E0,-2.466824532E0,3.365736246E0
5.399768675E2,-2.413834572E0,-7.902076244E-1,3.123447418E0
5.399869295E2,-2.187098265E0,1.603159785E0,2.187878132E0
5.399969905E2,-1.937902570E0,3.193474293E0,1.207601666E0
5.400070515E2,-1.908827424E0,3.490519047E0,6.346912384E-1
5.400171125E2,-2.264351845E0,2.303283453E0,3.813079894E-1
5.400271735E2,-2.331498623E0,2.752378285E-1,3.258609772E-1
5.400372355E2,-1.958688259E0,-1.114966989E0,1.467517167E-1
5.400472965E2,-1.598439574E0,-1.689622641E0,-2.748304009E-1
5.400573575E2,-1.477432013E0,-1.798321843E0,-4.562350810E-1
5.400674185E2,-1.447163343E0,-1.572235107E0,-2.894226611E-1
5.400774805E2,-1.331554770E0,-1.132949829E0,2.344596200E-3
5.400875415E2,-1.262949586E0,-6.431841850E-1,9.492646158E-2
5.400976025E2,-1.371792793E0,-2.028238922E-1,1.638420075E-1
5.401076635E2,-1.604836941E0,-2.200180590E-1,3.555432558E-1
5.401177245E2,-1.822290421E0,-7.068017721E-1,5.083329678E-1
5.401277865E2,-2.054327011E0,-1.633157611E0,5.255807042E-1
5.401378475E2,-2.210045338E0,-2.453242540E0,4.872577190E-1
5.401479085E2,-2.167648077E0,-2.684014320E0,4.800671935E-1
5.401579695E2,-2.063500166E0,-2.387976885E0,5.458897948E-1
5.401680315E2,-1.955534339E0,-1.788832664E0,6.889159083E-1
5.401780925E2,-1.790206671E0,-1.131066799E0,8.370116353E-1
5.401881535E2,-1.566268682E0,-6.328681111E-1,9.922167063E-1
5.401982145E2,-1.412870049E0,-4.287536442E-1,1.096848249E0
5.402082765E2,-1.372625232E0,-4.573256373E-1,1.143089771E0
5.402183375E2,-1.393965960E0,-5.738854408E-1,1.162390947E0
5.402283985E2,-1.327831984E0,-6.782590151E-1,1.166052461E0
5.402384595E2,-1.163176656E0,-7.519521713E-1,1.150486350E0
5.402485205E2,-9.896184206E-1,-7.731895447E-1,1.108352184E0
5.402585825E2,-8.545924425E-1,-8.265203238E-1,1.011886001E0
5.402686435E2,-7.582017183E-1,-8.997109532E-1,8.906685114E-1
5.402787045E2,-6.935615540E-1,-8.944473267E-1,8.048136830E-1
5.402887655E2,-6.640204787E-1,-9.546723366E-1,7.994897366E-1
5.402988275E2,-5.106475949E-1,-1.012487173E0,7.493944168E-1
5.403088885E2,-2.589525282E-1,-7.943114042E-1,6.326786876E-1
5.403189495E2,-1.778739095E-1,-5.426479578E-1,4.510099292E-1
5.403290105E2,-3.704710603E-1,-4.656373262E-1,2.530068159E-1
5.403390715E2,-7.868638635E-1,-3.517846465E-1,5.016968027E-2
5.403491335E2,-1.153073788E0,-1.442991048E-1,-1.479276866E-1
5.403591945E2,-1.089890480E0,-1.966981776E-2,-2.319085151E-1
5.403692555E2,-9.528356791E-1,-1.132080797E-2,-3.624734581E-1
5.403793165E2,-6.162708402E-1,-2.483564988E-2,-5.742660761E-1
5.403893785E2,3.261081874E-1,-1.310281307E-1,-7.161082029E-1
5.403994395E2,1.220918655E0,-1.209169626E-1,-1.036002398E0
5.404095005E2,1.516288996E0,3.472454548E-1,-1.691937685E0
5.404195615E2,1.396488070E0,7.483564615E-1,-2.177139521E0
5.404296239E2,1.684681535E0,5.123212934E-1,-2.157211542E0
5.404396849E2,2.628431320E0,1.923140734E-1,-1.896499276E0
5.404497459E2,3.357805729E0,-1.612149626E-1,-1.426479220E0
5.404598069E2,3.480822086E0,-5.818126798E-1,-1.240888834E0
5.404698679E2,3.317512274E0,-1.068508863E0,-1.414468050E0
5.404799299E2,3.151297331E0,-1.271246076E0,-1.653607488E0
5.404899909E2,3.068476200E0,-1.233549356E0,-1.547054648E0
5.405000519E2,3.073570013E0,-1.245744467E0,-1.245738387E0
5.405101129E2,3.065485477E0,-1.425876498E0,-1.077486992E0
5.405201749E2,3.014748335E0,-1.799755335E0,-1.014911175E0
5.405302359E2,2.918061495E0,-2.050947666E0,-8.933981061E-1
5.405402969E2,2.797378063E0,-1.828225374E0,-8.069943190E-1
5.405503579E2,2.696151972E0,-1.287343144E0,-8.253754377E-1
5.405604189E2,2.666112185E0,-1.049447298E0,-8.134500980E-1
5.405704809E2,2.480181217E0,-6.545045376E-1,-7.417732477E-1
5.405805419E2,1.915300846E0,7.393156290E-1,-8.944886327E-1
5.405906029E2,1.669863105E0,1.777893186E0,-1.130899310E0
5.406006639E2,2.041308165E0,1.889180541E0,-1.223481655E0
5.406107259E2,1.194457412E0,-9.480996728E-1,-1.035300612E0
5.406207869E2,3.148490906E0,1.618523359E0,-1.303209662E0
5.406308479E2,3.379068375E0,2.791421890E0,-1.415477395E0
5.406409089E2,2.950783491E0,2.975180864E0,-1.265013456E0
5.406509709E2,2.507597446E0,2.900652647E0,-1.106417179E0
5.406610319E2,2.224088669E0,2.682748079E0,-1.115331888E0
5.406710929E2,2.037157774E0,2.363785028E0,-1.232536554E0
5.406811539E2,1.796704412E0,2.075003862E0,-1.280474424E0
5.406912149E2,1.481894016E0,1.853310585E0,-1.265769482E0
5.407012769E2,1.108847260E0,1.706183672E0,-1.178327680E0
5.407113379E2,6.568725109E-1,1.487226248E0,-1.069798231E0
5.407213989E2,1.362604052E-1,1.218419671E0,-9.969120622E-1
5.407314599E2,-3.794247508E-1,9.759380221E-1,-9.665147662E-1
5.407415219E2,-8.314638138E-1,8.531880975E-1,-9.128765464E-1
5.407515829E2,-1.235613585E0,6.652661562E-1,-8.234603405E-1
5.407616439E2,-1.623902559E0,4.500609636E-1,-7.402521968E-1
5.407717049E2,-2.006501198E0,2.671348155E-1,-6.833755970E-1
5.407817659E2,-2.384904861E0,1.342487186E-1,-6.120098829E-1
5.407918279E2,-2.756008148E0,-3.134397790E-2,-4.766691327E-1
5.408018889E2,-3.068252563E0,-1.651047766E-1,-2.396183014E-1
5.408119499E2,-3.295968771E0,-2.869172096E-1,5.207321420E-2
5.408220109E2,-3.391620874E0,-1.866710931E-1,2.922754586E-1
5.408320729E2,-3.329049826E0,1.720273942E-1,5.417518616E-1
5.408421339E2,-2.939878464E0,4.339577258E-1,9.187544584E-1
5.408521949E2,-1.905533791E0,6.649984121E-1,1.331375122E0
5.408622559E2,-6.070950627E-1,8.285010457E-1,1.308820486E0
5.408723179E2,3.920488805E-2,8.402240276E-1,5.717120767E-1
5.408823789E2,6.200216413E-1,1.037533522E0,-4.279237688E-1
5.408924399E2,1.407092094E0,2.334406614E0,-1.194543719E0
5.409025009E2,1.838500738E0,3.692499876E0,-1.697556496E0
5.409125619E2,1.612022877E0,3.656706095E0,-1.679060578E0
5.409226239E2,9.148421884E-1,2.034907818E0,-8.669014573E-1
5.409326849E2,-1.428780109E-1,-1.520454168E0,8.231086135E-1
5.409427459E2,-5.142035484E-1,-3.105290174E0,1.354191303E0
5.409528069E2,-4.977822304E-1,-2.915787220E0,1.483466744E0
5.409628689E2,-3.966921568E-1,3.593868017E-1,2.036149740E0
5.409729299E2,4.047681332E0,2.603567600E0,9.011957049E-1
5.409829909E2,4.090505600E0,9.615231752E-1,-2.607396543E-1
5.409930519E2,1.502256274E0,-8.959555030E-1,1.367648244E-1
5.410031139E2,1.395005822E0,-8.070011139E-1,4.330903292E-1
5.410131749E2,9.143037200E-1,-1.648695469E-1,2.013998181E-1
5.410232359E2,-1.883972287E-1,4.629435241E-1,-1.697734743E-1
5.410332969E2,-1.012328386E0,2.261328399E-1,-6.797865778E-2
5.410433579E2,-1.872799158E0,-9.646301717E-2,2.147288471E-1
5.410534199E2,-2.749936581E0,-4.459397793E-1,9.417446852E-1
5.410634809E2,-3.340954542E0,-7.251241803E-1,1.983832955E0
5.410735419E2,-3.496175528E0,-1.831708997E-1,1.929275990E0
5.410836029E2,-3.651189804E0,2.265450805E-1,7.709538341E-1
5.410936649E2,-4.358780384E0,-1.929358095E-1,1.374011338E-1
5.411037259E2,-3.574741840E0,-6.337217689E-1,-2.440672815E-1
5.411137869E2,-2.086342096E0,-7.010512352E-1,-3.562537432E-1
5.411238479E2,-1.064729810E0,-3.849553466E-1,-3.071697354E-1
5.411339099E2,-7.777494192E-1,-2.501748800E-1,-1.737565547E-1
5.411439709E2,-1.001827478E0,-4.127226174E-1,2.811578475E-2
5.411540319E2,-1.416630507E0,-6.204148531E-1,7.064913213E-2
5.411640929E2,-1.647481918E0,-8.026965261E-1,3.982988372E-2
5.411741539E2,-1.697972775E0,-8.875181675E-1,1.154966801E-1
5.411842159E2,-1.772754312E0,-1.106975555E0,3.290777802E-1
5.411942769E2,-2.029557943E0,-1.715418339E0,5.520394444E-1
5.412043379E2,-2.477420807E0,-2.562347889E0,6.997711658E-1
5.412143989E2,-2.565804243E0,-2.552724600E0,6.726008058E-1
5.412244609E2,-2.279886961E0,-1.991641641E0,6.789269447E-1
5.412345219E2,-1.911684871E0,-1.458356977E0,8.039525151E-1
5.412445829E2,-1.639669895E0,-1.175105453E0,9.760408401E-1
5.412546439E2,-1.498928785E0,-1.177459359E0,1.114116192E0
5.412647059E2,-1.448846221E0,-1.197147012E0,1.143641114E0
5.412747669E2,-1.500484705E0,-1.088262081E0,1.112497807E0
5.412848279E2,-1.623711824E0,-7.777127624E-1,1.066817880E0
5.412948889E2,-1.691765428E0,-3.201113641E-1,1.007344007E0
5.413049499E2,-1.625878811E0,-7.876420766E-2,9.472731948E-1
5.413150119E2,-1.361742496E0,-2.443409264E-1,9.063619971E-1
5.413250729E2,-9.933378100E-1,-6.608498096E-1,8.728420734E-1
5.413351339E2,-7.401308417E-1,-1.018101096E0,8.523559570E-1
5.413451949E2,-6.644827724E-1,-1.097673774E0,9.086341858E-1
5.413552569E2,-6.300289035E-1,-1.110205293E0,9.985513091E-1
5.413653179E2,-5.117775798E-1,-1.156035066E0,1.022915483E0
5.413753789E2,-3.944949210E-1,-9.344410896E-1,9.656577110E-1
5.413854399E2,-3.955622017E-1,-3.977448642E-1,7.990331650E-1
5.413955019E2,-6.783713102E-1,7.498379052E-2,5.796272755E-1
5.414055629E2,-1.169737101E0,2.335158437E-1,2.172379196E-1
5.414156239E2,-1.556104302E0,-6.526036188E-3,-3.127524257E-1
5.414256853E2,-1.520574689E0,-5.688850880E-1,-6.349207759E-1
5.414357473E2,-9.767273068E-1,-1.218311071E0,-6.468269825E-1
5.414458083E2,-1.673817635E-1,-1.625741720E0,-5.238971114E-1
5.414558693E2,5.825191140E-1,-1.592901945E0,-3.350326419E-1
5.414659303E2,1.210486889E0,-1.367661834E0,-1.654449999E-1
5.414759913E2,1.656425714E0,-1.024270415E0,-1.668487489E-1
