"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.800244387E1,2.593067408E0,1.039000377E-1,2.575870991E0
4.801251488E1,2.289748430E0,-1.009665251E0,2.250138760E0
4.802255488E1,2.510302544E0,-8.337587118E-1,5.758345127E-1
4.803262583E1,3.002835274E0,4.454877377E-1,-1.144518733E0
4.804269583E1,3.752158880E0,2.578496218E0,-2.730561495E0
4.805273683E1,4.523135185E0,4.916284084E0,-4.444334030E0
4.806280783E1,5.822713852E0,6.998013020E0,-6.244131565E0
4.807287783E1,6.307027817E0,6.688384056E0,-6.936643124E0
4.808291883E1,4.651013374E0,4.324563503E0,-5.119208336E0
4.809298883E1,2.433243752E0,1.593083024E0,-2.086123705E0
4.810302983E1,2.121995211E0,2.122397870E-1,-7.428145409E-2
4.811310083E1,2.805835724E0,-9.163739085E-1,7.349122763E-1
4.812317083E1,3.065583467E0,-1.638263106E0,6.086619496E-1
4.813321183E1,2.473611832E0,-1.790263653E0,7.551870495E-2
4.814328183E1,1.330302835E0,-1.617425799E0,-2.786257863E-1
4.815335283E1,3.222938776E-1,-1.110353231E0,-3.549637198E-1
4.816339283E1,-2.591396868E-1,-2.326669991E-1,-9.540564567E-2
4.817346383E1,-5.602545738E-1,6.543580890E-1,2.821888030E-1
4.818353483E1,-7.172862887E-1,1.145646334E0,6.314575672E-1
4.819357483E1,-8.766434193E-1,1.207792759E0,9.111339450E-1
4.820364583E1,-1.144797921E0,1.030449390E0,1.127934456E0
4.821368583E1,-1.444254160E0,7.048156857E-1,1.300374985E0
4.822375683E1,-1.661803365E0,2.123463601E-1,1.443697691E0
4.823382783E1,-1.761373281E0,-3.599503338E-1,1.542553186E0
4.824386783E1,-1.798971295E0,-8.025176525E-1,1.581916809E0
4.825393883E1,-1.824653745E0,-1.029574156E0,1.593688607E0
4.826400983E1,-1.835083485E0,-1.104366422E0,1.594993472E0
4.827404983E1,-1.805309057E0,-1.100742221E0,1.566316128E0
4.828412083E1,-1.726549864E0,-9.913356304E-1,1.447490692E0
4.829416083E1,-1.571339369E0,-8.523063660E-1,1.176225901E0
4.830423183E1,-1.388309836E0,-7.558528185E-1,7.621614933E-1
4.831430283E1,-1.165909290E0,-6.135736704E-1,2.440991849E-1
4.832434283E1,-8.166825771E-1,-1.477479041E-1,-2.887916267E-1
4.833441383E1,-3.216055930E-1,6.548655033E-1,-6.284335852E-1
4.834448483E1,-9.641879797E-2,1.685159445E0,-6.017026305E-1
4.835452483E1,1.528982073E-2,2.839977026E0,-3.852566183E-1
4.836459583E1,-2.932549417E-1,3.300364733E0,1.917127520E-2
4.837463583E1,-1.981349826E0,5.537325889E-2,8.535311222E-1
4.838470683E1,-3.495342016E0,-3.493275404E0,1.244171858E0
4.839477783E1,-4.286683559E0,-4.892270088E0,1.385381937E0
4.840481783E1,-4.724059582E0,-4.915709019E0,1.408330679E0
4.841488883E1,-4.725432396E0,-4.080266476E0,1.229597926E0
4.842495983E1,-4.514641762E0,-2.454028130E0,7.150328755E-1
4.843499983E1,-4.655525684E0,-1.517995715E0,1.731688231E-1
4.844507083E1,-5.006767273E0,-1.712193489E0,-8.115747944E-3
4.845514183E1,-5.197903156E0,-2.263699055E0,6.276947856E-1
4.846518183E1,-4.980635643E0,-1.865927696E0,1.239618659E0
4.847525283E1,-4.675323486E0,-5.469271541E-1,1.307373166E0
4.848529283E1,-4.376645565E0,6.990303397E-1,5.799387097E-1
4.849536383E1,-3.813198090E0,1.178075671E0,-2.882177234E-1
4.850543383E1,-3.306701422E0,9.697498083E-1,-7.229030728E-1
4.851547483E1,-2.738418102E0,5.074803233E-1,-8.374187946E-1
4.852554583E1,-1.890776634E0,4.926430434E-2,-6.195317507E-1
4.853561583E1,-6.573093534E-1,-4.554260075E-1,-4.973084107E-2
4.854565683E1,1.281407475E-1,-5.411843657E-1,5.907111764E-1
4.855572683E1,5.431119204E-1,-3.277982026E-2,8.992648125E-1
4.856576783E1,9.495090246E-1,3.925214112E-1,1.017078400E0
4.857583883E1,1.370615125E0,5.032133460E-1,1.056848288E0
4.858590883E1,1.801807284E0,3.110748231E-1,1.015997052E0
4.859594983E1,2.126454592E0,-1.177387498E-2,9.046496749E-1
4.860601983E1,2.237507820E0,-2.631413937E-1,7.630363703E-1
4.861609083E1,2.129756212E0,-4.598063529E-1,6.152362823E-1
4.862613183E1,1.894043922E0,-6.359297633E-1,4.371725321E-1
4.863620183E1,1.628378987E0,-7.646296024E-1,1.903661937E-1
4.864627283E1,1.433687329E0,-7.579866052E-1,-6.599315256E-2
4.865631283E1,1.037577510E0,-6.061114669E-1,-1.217064932E-1
4.866638383E1,6.959164143E-1,-1.508803070E-1,1.758335680E-1
4.867642383E1,1.169210672E0,6.684697866E-1,5.327509642E-1
4.868649483E1,1.691971660E0,1.366257906E0,1.099822044E0
4.869656583E1,1.978167653E0,1.504743695E0,1.693732381E0
4.870660583E1,2.542409897E0,1.033999085E0,1.950695992E0
4.871667683E1,3.188375711E0,3.361754715E-1,1.848892927E0
4.872674783E1,4.297935009E0,9.840229154E-1,1.388062477E0
4.873678783E1,5.261094570E0,1.874433637E0,1.069343090E0
4.874685883E1,5.710859776E0,1.756200433E0,6.253921986E-1
4.875689883E1,6.028944016E0,1.118889213E0,-6.208470464E-1
4.876696983E1,5.936329842E0,-1.517784894E-1,-2.472024202E0
4.877704083E1,5.193116188E0,-1.108056426E0,-4.045508385E0
4.878708083E1,4.115858078E0,-1.217784524E0,-4.925021648E0
4.879715183E1,2.840402365E0,-8.409702182E-1,-4.943302631E0
4.880722283E1,1.850246191E0,1.874203384E-1,-4.516071796E0
4.881726283E1,1.135747313E0,1.197301984E0,-3.937162161E0
4.882733383E1,6.438127160E-1,1.640025258E0,-3.214438915E0
4.883737383E1,5.388618708E-1,1.476672888E0,-2.353142500E0
4.884744483E1,6.096246839E-1,7.497965693E-1,-1.192934275E0
4.885751583E1,4.632924199E-1,-4.101988375E-1,-1.020094827E-1
4.886755583E1,2.291251868E-1,-9.136689305E-1,3.436148763E-1
4.887762683E1,-6.281651556E-2,-6.601804495E-1,5.529070497E-1
4.888769783E1,-3.945798278E-1,-4.930651784E-1,8.024511337E-1
4.889773783E1,-7.114171982E-1,-5.583317876E-1,1.005703092E0
4.890780883E1,-9.440107346E-1,-6.840435863E-1,1.118734837E0
4.891787983E1,-1.108523965E0,-8.329688907E-1,1.210123301E0
4.892791983E1,-1.281323791E0,-1.065595508E0,1.313997746E0
4.893799083E1,-1.483674645E0,-1.373448133E0,1.401278138E0
4.894803083E1,-1.718197465E0,-1.673794389E0,1.423923969E0
4.895810183E1,-1.983778358E0,-1.922860384E0,1.332778931E0
4.896817283E1,-2.269387245E0,-2.125770569E0,1.131585598E0
4.897821283E1,-2.578977585E0,-2.371887207E0,8.354109526E-1
4.898828383E1,-2.855613232E0,-2.549654484E0,4.466972947E-1
4.899835383E1,-3.051620722E0,-2.507555008E0,2.477588505E-2
4.900839483E1,-3.140710115E0,-2.387622595E0,-2.743327916E-1
4.901846483E1,-3.123184919E0,-2.329041243E0,-4.988956153E-1
4.902850583E1,-2.911599636E0,-2.218590975E0,-6.865280867E-1
4.903857546E1,-2.515173912E0,-1.968506336E0,-8.990488648E-1
4.904864546E1,-2.005244732E0,-1.650887251E0,-1.137417793E0
4.905868646E1,-1.435020089E0,-1.375372767E0,-1.348352432E0
4.906875646E1,-7.369338870E-1,-1.013945580E0,-1.537635565E0
4.907882746E1,1.408104505E-2,-5.447020531E-1,-1.531131268E0
4.908886846E1,7.239799500E-1,3.622896038E-3,-1.503949642E0
4.909893846E1,1.207805395E0,6.491666436E-1,-1.372725129E0
4.910897946E1,1.291223049E0,1.214325666E0,-1.220589638E0
4.911904946E1,1.052541733E0,1.747269154E0,-1.212234497E0
4.912912046E1,6.694856286E-1,2.313570976E0,-1.339098930E0
4.913916146E1,7.600038648E-1,3.816826820E0,-1.782006025E0
4.914923146E1,1.402773499E0,4.339513302E0,-2.443985462E0
4.915930246E1,1.825326920E0,2.363902330E0,-2.565418243E0
4.916934246E1,1.815286517E0,-7.899540067E-1,-1.526842237E0
4.917941346E1,1.540393472E0,-2.843379736E0,5.545791239E-2
4.918948446E1,9.232386947E-1,-4.007625103E0,7.911324501E-1
4.919952446E1,3.112682700E-1,-4.647605896E0,7.457758784E-1
4.920959546E1,-8.743542433E-2,-4.862154961E0,5.838986039E-1
4.921963546E1,-2.404752374E-1,-4.634118557E0,4.631529748E-1
4.922970646E1,-2.596870065E-1,-4.198871613E0,4.434988499E-1
4.923977746E1,-2.055990696E-1,-3.693366289E0,5.370583534E-1
4.924981746E1,-2.970962524E-1,-3.232901812E0,7.211355567E-1
4.925988846E1,-4.611279964E-1,-2.860492945E0,9.861099720E-1
4.926995946E1,-1.344476223E0,-3.758178949E0,1.092111468E0
4.927999946E1,-2.516998768E0,-5.326598167E0,8.739543557E-1
4.929007046E1,-2.905032396E0,-5.120636940E0,8.446651697E-1
4.930011046E1,-2.886610985E0,-3.877201557E0,1.069623470E0
4.931018146E1,-2.804311991E0,-2.731400013E0,1.345835924E0
4.932025246E1,-2.650782585E0,-2.003759384E0,1.515712261E0
4.933029246E1,-2.446734667E0,-1.681028366E0,1.501766324E0
4.934036346E1,-2.145517826E0,-1.475978613E0,1.307143569E0
4.935043446E1,-1.843004823E0,-1.424869061E0,1.092140198E0
4.936047446E1,-1.482831478E0,-1.188573122E0,8.113231659E-1
4.937054546E1,-9.744692445E-1,-8.686506152E-1,4.426319897E-1
4.938061646E1,-3.630955517E-1,-8.242545128E-1,-3.597027808E-2
4.939065646E1,2.173265517E-1,-1.036296725E0,-5.239335895E-1
4.940072746E1,5.311893821E-1,-1.422227740E0,-7.657238245E-1
4.941076746E1,5.951252580E-1,-1.769025087E0,-8.278883696E-1
4.942083846E1,5.546243787E-1,-2.015981436E0,-8.080502748E-1
4.943090946E1,4.599471390E-1,-2.226476431E0,-7.676940560E-1
4.944094946E1,3.418836594E-1,-2.410015821E0,-7.143189907E-1
4.945102046E1,2.174061835E-1,-2.531523228E0,-6.409741640E-1
4.946109046E1,7.086315006E-2,-2.624596357E0,-5.647752285E-1
4.947113146E1,-1.000193805E-1,-2.659193993E0,-5.036211014E-1
4.948120246E1,-2.404328436E-1,-2.662769556E0,-4.544245303E-1
4.949124246E1,-3.498961926E-1,-2.653525591E0,-3.843783438E-1
4.950131346E1,-3.934339285E-1,-2.687192678E0,-2.696275115E-1
4.951138346E1,-2.927856147E-1,-2.770771742E0,-1.615897268E-1
4.952142446E1,-2.233833224E-1,-2.648396730E0,-1.656055152E-1
4.953149546E1,-1.943253130E-1,-2.412721395E0,-2.511577010E-1
4.954156546E1,-3.066312075E-1,-1.951143742E0,-4.132994413E-1
4.955160646E1,-6.318628192E-1,-1.342232227E0,-6.076543331E-1
4.956167646E1,-9.734275341E-1,-1.058668256E0,-8.075489998E-1
4.957171746E1,-1.251632452E0,-1.108250260E0,-9.780533910E-1
4.958178746E1,-1.424856305E0,-1.227210402E0,-1.114522815E0
4.959185846E1,-1.399172187E0,-1.188626289E0,-1.119321823E0
4.960189946E1,-9.302996397E-1,-9.400950670E-1,-9.041379094E-1
4.961196946E1,-1.187559292E-1,-3.641787469E-1,-4.656633139E-1
4.962204046E1,5.971071124E-1,2.262195200E-1,-9.329187870E-2
4.963208046E1,1.100927711E0,1.872012615E0,-3.219570220E-1
4.964215146E1,2.174834967E0,4.162762642E0,-1.303559065E0
4.965222246E1,5.807175159E0,2.848764181E0,-3.684868097E0
4.966226246E1,6.455648422E0,-3.139678001E0,-3.959160089E0
4.967233346E1,2.927660465E0,-5.205303192E0,-2.212393522E0
4.968237346E1,5.483000875E-1,-3.828516722E0,-2.642316818E-1
4.969244446E1,-9.860226512E-2,-3.424136400E0,6.623382568E-1
4.970251546E1,2.876791060E-1,-2.853195429E0,6.728007197E-1
4.971255546E1,1.123995781E0,-1.768865585E0,1.244912893E-1
4.972262646E1,1.795050144E0,-8.433817029E-1,-4.488425553E-1
4.973269746E1,2.138947248E0,-3.727992773E-1,-8.174397349E-1
4.974273746E1,2.146996021E0,-2.092000246E-1,-9.172411561E-1
4.975280846E1,1.823393106E0,1.588157006E-2,-6.918884516E-1
4.976284846E1,1.450017571E0,4.342499077E-1,-5.537937284E-1
4.977291946E1,1.063026905E0,1.104392648E0,-6.844369173E-1
4.978299046E1,7.482941747E-1,2.186525822E0,-6.573947072E-1
4.979303046E1,5.394808054E-1,3.407747030E0,-3.958198130E-1
4.980310146E1,3.899998069E-1,4.433246136E0,-9.295500815E-2
4.981317246E1,2.565437257E-1,4.887239456E0,1.300604939E-1
4.982321246E1,2.190255970E-1,4.673190117E0,4.249496758E-1
4.983328346E1,2.392331362E-1,3.967450857E0,6.884089708E-1
4.984332346E1,2.165187597E-1,2.788759708E0,8.815842867E-1
4.985339446E1,1.614789516E-1,1.396507025E0,9.591959715E-1
4.986346546E1,7.036952674E-2,1.133428290E-1,9.445086718E-1
4.987350546E1,2.913659997E-2,-8.535513878E-1,8.799952269E-1
4.988357646E1,3.174250573E-2,-1.491881490E0,8.063505292E-1
4.989364746E1,-1.850415394E-2,-1.823177695E0,6.896588206E-1
4.990368746E1,-1.280901432E-1,-1.941254735E0,5.782575011E-1
4.991375846E1,-2.311590016E-1,-1.877778888E0,4.194957614E-1
4.992382846E1,-2.934979200E-1,-1.739409328E0,1.609081626E-1
4.993386946E1,-3.823998570E-1,-1.671875358E0,-9.258483350E-2
4.994394046E1,-4.745271206E-1,-1.732125044E0,-3.129459620E-1
4.995398046E1,-5.300239325E-1,-1.886327624E0,-4.686093330E-1
4.996405146E1,-5.302581191E-1,-2.035279512E0,-5.668267012E-1
4.997412146E1,-4.738571942E-1,-2.159916878E0,-6.057043672E-1
4.998416246E1,-3.876296878E-1,-2.247343302E0,-5.823489428E-1
4.999423346E1,-3.200341165E-1,-2.266920328E0,-4.884354770E-1
5.000430346E1,-2.818913460E-1,-2.212658405E0,-3.356531262E-1
5.001434446E1,-2.731679082E-1,-2.084220409E0,-1.888706237E-1
5.002441446E1,-2.726617157E-1,-1.898313165E0,-9.641125798E-2
5.003445021E1,-2.861956358E-1,-1.707155943E0,-5.921221897E-2
5.004452121E1,-3.351182640E-1,-1.528336763E0,-4.453740269E-2
5.005459121E1,-3.827587366E-1,-1.358574867E0,-4.960219562E-2
5.006463221E1,-4.039193988E-1,-1.157962561E0,-6.857109815E-2
5.007470221E1,-3.984908164E-1,-9.050064683E-1,-6.382054836E-2
5.008477321E1,-3.613808155E-1,-5.733996034E-1,-4.584235698E-2
5.009481321E1,-3.205308616E-1,-2.305327952E-1,-2.872435935E-2
5.010488421E1,-2.871844172E-1,1.346118301E-1,-1.896307245E-2
5.011495521E1,-2.786870599E-1,5.600813627E-1,7.509766147E-4
5.012499521E1,-2.891751528E-1,9.266976118E-1,3.822697699E-2
5.013506621E1,-3.025612533E-1,1.205716491E0,5.820468068E-2
5.014510621E1,-3.450477123E-1,1.304129481E0,5.885049701E-2
5.015517721E1,-4.012230933E-1,1.164566517E0,3.750419617E-2
5.016524821E1,-4.488615096E-1,8.398681879E-1,-1.904458739E-3
5.017528821E1,-5.027977228E-1,3.562648296E-1,-2.381321974E-2
5.018535921E1,-5.430178046E-1,-8.242830634E-2,-5.116681010E-2
5.019543021E1,-5.765131712E-1,-4.601881206E-1,-8.765238523E-2
5.020547021E1,-6.162675023E-1,-7.947433591E-1,-1.520574838E-1
5.021554121E1,-6.511799097E-1,-1.057309985E0,-2.199071050E-1
5.022558121E1,-6.641336083E-1,-1.249105096E0,-2.814847231E-1
5.023565221E1,-6.478416920E-1,-1.390054703E0,-3.273938894E-1
5.024572321E1,-5.846078396E-1,-1.448887110E0,-3.275882602E-1
5.025576321E1,-4.743649662E-1,-1.386282325E0,-2.834378183E-1
5.026583421E1,-3.519041538E-1,-1.249184489E0,-2.211347967E-1
5.027590521E1,-2.402735204E-1,-1.072537303E0,-1.479673833E-1
5.028594521E1,-1.709548235E-1,-9.151926041E-1,-9.372891486E-2
5.029601621E1,-1.469778568E-1,-8.406832218E-1,-9.783953428E-3
5.030605621E1,-1.631992012E-1,-7.651624680E-1,9.856887907E-2
5.031612721E1,-1.517278999E-1,-7.544387579E-1,1.802293807E-1
5.032619821E1,-1.016675681E-1,-8.071912527E-1,2.356782705E-1
5.033623821E1,-7.421436906E-2,-8.702855110E-1,3.185728788E-1
5.034630921E1,-7.012497634E-2,-9.447415471E-1,4.182283878E-1
5.035638021E1,-9.339274466E-2,-9.847043753E-1,4.898850024E-1
5.036642021E1,-9.007865936E-2,-9.858420491E-1,5.667651296E-1
5.037649121E1,-8.183085173E-2,-1.019479394E0,6.664376259E-1
5.038656221E1,-8.842408657E-2,-1.162296176E0,7.137135863E-1
5.039660221E1,-7.027437538E-2,-1.314265966E0,7.618951797E-1
5.040667321E1,-8.599346876E-2,-1.396753311E0,8.053950071E-1
5.041671321E1,-1.867070198E-1,-1.547422647E0,8.299341798E-1
5.042678421E1,-3.146931231E-1,-1.669305682E0,8.553705812E-1
5.043685421E1,-3.660095930E-1,-1.740775824E0,9.426002502E-1
5.044689521E1,-3.891776204E-1,-1.829510689E0,9.892340899E-1
5.045696621E1,-5.003120899E-1,-1.977243900E0,9.225208759E-1
5.046703621E1,-7.573957443E-1,-2.222179651E0,7.903726697E-1
5.047707721E1,-1.068668842E0,-2.391109228E0,7.273558974E-1
5.048714721E1,-1.246058464E0,-2.251821041E0,8.379870653E-1
5.049718821E1,-1.245188117E0,-1.798392177E0,1.059624434E0
5.050725921E1,-1.116499424E0,-1.285359502E0,1.315476060E0
5.051732921E1,-9.293584824E-1,-9.310908914E-1,1.559875488E0
5.052737021E1,-7.108200192E-1,-7.813828588E-1,1.726016760E0
5.053744021E1,-4.631671309E-1,-7.600167990E-1,1.771424651E0
5.054751121E1,-2.913666964E-1,-8.154431581E-1,1.685319662E0
5.055755221E1,-2.602338195E-1,-8.680437803E-1,1.473677754E0
5.056762221E1,-2.845171690E-1,-8.730940819E-1,1.139692307E0
5.057769321E1,-2.879936695E-1,-7.589107752E-1,7.718048096E-1
5.058773321E1,-2.218897641E-1,-5.614476800E-1,4.655804634E-1
5.059780421E1,-1.160365641E-1,-4.457365870E-1,3.323332071E-1
5.060784421E1,-6.832088530E-2,-5.154911876E-1,3.216821551E-1
5.061791521E1,-1.301315129E-1,-7.907025218E-1,2.505528331E-1
5.062798621E1,-3.096514642E-1,-1.068233252E0,1.045397148E-1
5.063802621E1,-6.316140890E-1,-1.304884434E0,2.536340617E-2
5.064809721E1,-1.044553518E0,-1.589526296E0,2.311194129E-2
5.065816821E1,-1.450781465E0,-1.742566466E0,8.265089989E-2
5.066820821E1,-1.828454971E0,-1.865263700E0,1.626150683E-2
5.067827921E1,-2.275816441E0,-2.062972307E0,-6.224741414E-2
5.068831921E1,-2.656424284E0,-2.362024784E0,-3.039329946E-1
5.069839021E1,-2.682500362E0,-2.237222433E0,-6.667969823E-1
5.070846121E1,-2.292927027E0,-1.699201465E0,-3.147329390E-1
5.071850121E1,-1.254634500E0,-2.429663837E-1,5.996000171E-1
5.072857221E1,1.588819623E-1,2.159633398E0,1.064363480E0
5.073864321E1,9.701790810E-1,3.807958603E0,8.375020623E-1
5.074868321E1,1.073616862E0,4.397817612E0,3.384225368E-1
5.075875421E1,1.073427558E0,3.905235291E0,-2.768143639E-2
5.076879421E1,1.689722896E0,2.392292738E0,-3.681008220E-1
5.077886521E1,2.827093124E0,1.182698727E0,-9.987283349E-1
5.078893621E1,3.882532835E0,5.495990515E-1,-1.590368152E0
5.079897621E1,4.685901165E0,6.468404084E-2,-2.027451038E0
5.080904721E1,5.165849209E0,-7.089024186E-1,-2.359841108E0
5.081911821E1,5.189918518E0,-1.693963647E0,-2.564083338E0
5.082915821E1,4.035375595E0,-2.471985340E0,-2.370358467E0
5.083922921E1,2.849807978E0,-2.542254686E0,-1.601961732E0
5.084930021E1,1.877934456E0,-2.518136024E0,-6.614903808E-1
5.085934021E1,1.222954512E0,-2.356219530E0,-9.995566308E-2
5.086941121E1,9.608162642E-1,-1.890676141E0,-5.541132763E-2
5.087945121E1,8.723127842E-1,-1.420575142E0,-1.765694469E-1
5.088952221E1,8.921978474E-1,-9.819086790E-1,-3.018277884E-1
5.089959321E1,1.012208104E0,-5.593028069E-1,-4.341419041E-1
5.090963321E1,1.143103361E0,-1.414473951E-1,-5.285975337E-1
5.091970421E1,1.190903068E0,3.382736742E-1,-5.588124394E-1
5.092977421E1,1.139288545E0,8.437955379E-1,-4.993605614E-1
5.093981521E1,1.005496144E0,1.327690601E0,-3.660573959E-1
5.094988521E1,8.035479784E-1,1.724929094E0,-1.605961025E-1
5.095992621E1,6.563752890E-1,1.765782714E0,8.439262211E-2
5.096999721E1,5.688376427E-1,1.496006727E0,3.567900658E-1
5.098006721E1,4.983008802E-1,1.006417155E0,5.927078128E-1
5.099010821E1,4.476019740E-1,2.507091463E-1,7.940387726E-1
5.100017821E1,3.470385969E-1,-6.081666946E-1,9.125486612E-1
5.101024921E1,1.372528374E-1,-1.402217388E0,9.006747007E-1
5.102029021E1,-1.863976568E-1,-1.898820519E0,7.775570154E-1
5.103036021E1,-5.856859088E-1,-1.934290051E0,5.616646409E-1
5.104039621E1,-1.012238622E0,-1.538327694E0,3.273251057E-1
5.105046621E1,-1.408463359E0,-9.726865292E-1,1.001185700E-1
5.106053721E1,-1.736785531E0,-5.851202011E-1,-7.961790264E-2
5.107057821E1,-1.995888233E0,-4.393099546E-1,-1.965485066E-1
5.108064821E1,-2.190204144E0,-3.782692254E-1,-3.080073893E-1
5.109071921E1,-2.320051193E0,-3.698815107E-1,-4.056881070E-1
5.110075921E1,-2.385108471E0,-3.152387738E-1,-4.930589497E-1
5.111083021E1,-2.368327856E0,-2.454385608E-1,-5.591301322E-1
5.112090121E1,-2.289865732E0,-1.911364347E-1,-5.874145031E-1
5.113094121E1,-2.156646967E0,-1.773546934E-1,-5.786247849E-1
5.114101221E1,-2.017961740E0,-2.222523987E-1,-5.129972696E-1
5.115105221E1,-1.913542867E0,-3.243434727E-1,-4.292424917E-1
5.116112321E1,-1.799988031E0,-4.335250854E-1,-4.080149531E-1
5.117119421E1,-1.501470089E0,-4.968143702E-1,-4.972627759E-1
5.118123421E1,-8.267374635E-1,-3.643356860E-1,-6.769194007E-1
5.119130521E1,3.006483018E-1,2.775863372E-2,-9.451047778E-1
5.120137621E1,1.677852511E0,1.105327129E0,-1.110050678E0
5.121141621E1,2.634607077E0,1.600200534E0,-9.107108712E-1
5.122148721E1,1.292872548E0,7.550742626E-1,-3.154285252E-3
5.123152721E1,-6.548694372E-1,2.148034096E0,3.537636399E-1
5.124159821E1,-1.627536058E0,2.968464851E0,2.627399862E-1
5.125166921E1,-1.743495584E0,2.619996548E0,2.113532126E-1
5.126170921E1,-1.308139086E0,1.900212407E0,1.489252597E-1
5.127178021E1,-1.005717158E0,7.649236321E-1,-2.152769826E-2
5.128185121E1,-9.939129353E-1,-1.223832011E0,-2.664306462E-1
5.129189121E1,-1.781471610E0,-3.839079142E0,-8.812663555E-1
5.130196221E1,-2.620624781E0,-4.637332916E0,-9.279880524E-1
5.131203321E1,-2.868673801E0,-3.775732517E0,-7.982974052E-1
5.132207321E1,-2.655240297E0,-1.857832193E0,-2.876054049E-1
5.133214421E1,-2.200022936E0,-3.978127241E-1,4.226790965E-1
5.134218421E1,-1.666832685E0,-2.615246475E-1,1.159724355E0
5.135225521E1,-9.635179043E-1,-7.709058523E-1,1.750976682E0
5.136232621E1,-2.167880237E-1,-1.239457011E0,2.220685720E0
5.137236621E1,3.135921955E-1,-1.383924246E0,2.279829502E0
5.138243721E1,6.140326262E-1,-1.063319564E0,1.879240870E0
5.139250721E1,6.202307343E-1,-6.600750685E-1,1.230334759E0
5.140254821E1,4.530689418E-1,-4.028594792E-1,6.051537991E-1
5.141261921E1,1.932088137E-1,-3.147525191E-1,1.225927323E-1
5.142265921E1,-1.782592386E-2,-3.160928786E-1,-2.704666555E-1
5.143273021E1,-1.167344898E-1,-3.864873946E-1,-5.449749231E-1
5.144280021E1,-5.920861289E-2,-4.679374993E-1,-6.364409328E-1
5.145284121E1,2.622812390E-1,-4.104055464E-1,-5.920705795E-1
5.146291221E1,7.130463123E-1,-2.555914819E-1,-4.865587652E-1
5.147298221E1,1.095761776E0,-1.002028361E-1,-3.859399855E-1
5.148302321E1,1.229599476E0,-2.380073816E-2,-3.930740654E-1
5.149309321E1,9.873750806E-1,-5.949881673E-2,-5.590225458E-1
5.150313421E1,3.986217976E-1,-3.485963941E-1,-7.370514274E-1
5.151320421E1,-1.248793155E-1,1.462660134E-1,-1.043614864E0
5.152327521E1,-7.131968737E-1,5.013591051E-1,-1.192196012E0
5.153331621E1,-1.280258298E0,-1.149295047E-1,-1.136004329E0
5.154338621E1,-1.500503421E0,-1.264045596E0,-9.811007977E-1
5.155345721E1,-1.088423014E0,-1.564290524E0,-9.930621386E-1
5.156349721E1,-5.945045948E-1,-1.635038018E0,-7.902947068E-1
5.157356821E1,1.575121582E-1,-1.114286542E0,-7.040487528E-1
5.158363921E1,7.057060003E-1,-3.144950569E-1,-6.359977722E-1
5.159367921E1,7.414147854E-1,5.689205527E-1,-8.605126739E-1
5.160375021E1,7.299855351E-1,2.196627617E0,-1.514081478E0
5.161379021E1,1.109363556E0,2.342993975E0,-2.154229164E0
